Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,September,3,Westpoint,38,1,AM,SRAD,Siderastrea,radians,10.00,8.00,5.00,141.3716694,,,,,,,,,,,141.3716694,,
2022,September,3,Westpoint,38,1,AM,SRAD,Siderastrea,radians,8.00,5.00,5.00,102.1017612,,,,,,,,,,,102.1017612,,
2022,September,3,Westpoint,38,1,AM,SINT,Stephanocoenia ,intersepta,20.00,5.00,5.00,196.3495408,,,,,,,,,,,196.3495408,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,15.00,10.00,5.00,196.3495408,,,,,,,,,50,,196.3495408,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,20.00,8.00,3.00,131.9468915,,,,,,,,,,,131.9468915,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,10.00,10.00,3.00,94.24777961,,,,,,,,,,,94.24777961,,
2022,September,3,Westpoint,38,1,AM,PSTR,Pseudodiploria,strigosa,50.00,40.00,40.00,5654.866776,,,,,,,,,,,5654.866776,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,15.00,15.00,8.00,376.9911184,,,,,,,,,,,376.9911184,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,8.00,8.00,5.00,125.6637061,,,,,,,,,,,125.6637061,,
2022,September,3,Westpoint,38,1,AM,AAGA,Agaricia,agaricites,30.00,30.00,5.00,471.238898,,,,,,,,,,,471.238898,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,20.00,15.00,8.00,439.8229715,,,,,,,,,,,439.8229715,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,8.00,5.00,1.00,20.42035225,,,,,,,,,,,20.42035225,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,20.00,15.00,5.00,274.8893572,,,,,,,,,,,274.8893572,,
2022,September,3,Westpoint,38,1,AM,PSTR,Pseudodiploria,strigosa,8.00,6.00,4.00,87.9645943,,,,,,,,,,,87.9645943,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,5.00,6.00,2.00,34.55751919,,,,,,,,,,,34.55751919,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,5.00,6.00,2.00,34.55751919,,,,,,,,,,,34.55751919,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,5.00,6.00,2.00,34.55751919,,,,,,,,,,,34.55751919,,
2022,September,3,Westpoint,38,1,AM,PSTR,Pseudodiploria,strigosa,20.00,8.00,4.00,175.9291886,,,,,,,,,,,175.9291886,,
2022,September,3,Westpoint,38,1,AM,MCOM,Millepora,complanata,2.00,8.00,30.00,471.238898,,,,,,,,,,,471.238898,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,20.00,10.00,5.00,235.619449,,,,,,,,,,,235.619449,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,40.00,30.00,20.00,2199.114858,,,,,,,,,,,2199.114858,,
2022,September,3,Westpoint,38,1,AM,SSID,Siderastrea,siderea,17.00,20.00,12.00,697.4335691,,,,,,,,,,,697.4335691,,
2022,September,3,Westpoint,38,1,AM,PAST,Porites,astreoides,15.00,20.00,5.00,274.8893572,,,,,,,,,,,274.8893572,,
2022,September,3,Grundys,32,1,AM,ofav,Orbicella,faveolata,150.00,120.00,80.00,33929.20066,,,,,,,,,50,16964.60033,16964.60033,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,23.00,8.00,3.00,146.0840584,,,,,,,,,,0,146.0840584,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,40.00,35.00,10.00,1178.097245,,,,,,,,,,0,1178.097245,,
2022,September,3,Grundys,32,1,AM,ofav,Orbicella,faveolata,25.00,15.00,8.00,502.6548246,,,,,,,,,,0,502.6548246,,
2022,September,3,Grundys,32,1,AM,oann,Orbicella,annularis,35.00,43.00,90.00,11026.99021,,,,,,,,,,0,11026.99021,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,8.00,7.00,5.00,117.8097245,,,,,,,,,,0,117.8097245,,
2022,September,3,Grundys,32,1,AM,ofav,Orbicella,faveolata,18.00,12.00,8.00,376.9911184,,,,,,,,,,0,376.9911184,,
2022,September,3,Grundys,32,1,AM,ofav,Orbicella,faveolata,2.00,6.00,6.00,75.39822369,,,,,,,,,,0,75.39822369,,
2022,September,3,Grundys,32,1,AM,aaga,Agaricia,agaricites,50.00,40.00,8.00,1130.973355,,,,,,,,,50,565.4866776,565.4866776,,
