Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,23.00,30.00,40.00,3330.088213,,,,,,,,,,0,3330.088213,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,20.00,11.00,20.00,973.8937226,,,,,,,,,,0,973.8937226,,
2022,9,5,Jigsaw,46,1,JLR,OFAV,Orbicella,faveolata,20.00,14.00,15.00,801.1061267,,,,,,,,,80,640.8849013,160.2212253,,
2022,9,5,Jigsaw,46,1,JLR,OFAV,Orbicella,faveolata,30.00,23.00,1.00,83.25220532,,,,,,,,,,0,83.25220532,,
2022,9,5,Jigsaw,46,1,JLR,OFAV,Orbicella,faveolata,18.00,15.00,5.00,259.1813939,,,,,,,,,,0,259.1813939,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,30.00,17.00,8.00,590.6194189,,,,,,,,,,0,590.6194189,,
2022,9,5,Jigsaw,46,1,JLR,AAGA,Agaricia,agaricites,13.00,10.00,13.00,469.6681017,,,,,,,,,,0,469.6681017,,
2022,9,5,Jigsaw,46,1,JLR,MLAM,Mycetophellia,larmarckiana,11.00,10.00,3.00,98.96016859,,,,,,,,,,0,98.96016859,,
2022,9,5,Jigsaw,46,1,JLR,MARE,Mancina,areolata,6.00,2.00,1.00,12.56637061,,,,,,,,,,0,12.56637061,,
2022,9,5,Jigsaw,46,1,JLR,PDIV,#N/A,#N/A,9.00,6.00,5.00,117.8097245,,,,,,,,,,0,117.8097245,,
2022,9,5,Jigsaw,46,1,JLR,PAST,Porites,astreoides,9.00,9.00,6.00,169.6460033,,,,,,,,,20,33.92920066,135.7168026,,
2022,9,5,Jigsaw,46,1,JLR,OFAV,Orbicella,faveolata,40.00,45.00,40.00,5340.707511,,,,,,,,,,0,5340.707511,,
2022,9,6,Meadows,18,1,JLR,DLAB,Diploria,labyrinthyformis,23.00,14.00,1.00,58.11946409,,,,,,,,,,0,58.11946409,,
2022,9,6,Meadows,18,1,JLR,OANN,Orbicella,annularis,60.00,50.00,40.00,6911.503838,,,,,,,,,,0,6911.503838,,
2022,9,6,Meadows,18,1,JLR,AAGA,Agaricia,agaricites,11.00,13.00,11.00,414.6902303,,,,,,,,,,0,414.6902303,,
2022,9,6,Meadows,18,1,JLR,MCAV,Montastraea,cavernosa,28.00,17.00,28.00,1979.203372,,,,,,,,,10,197.9203372,1781.283035,,
2022,9,6,Meadows,18,1,JLR,EFAS,Eusmilia,fastigiata,6.00,7.00,2.00,40.8407045,,,,,,,,,,0,40.8407045,,
2022,9,6,Meadows,18,1,JLR,OANN,Orbicella,annularis,80.00,60.00,20.00,4398.229715,,,,,,,,,,0,4398.229715,,
2022,9,6,Meadows,18,1,JLR,PSTR,Pseudodiploria,strigosa,19.00,14.00,8.00,414.6902303,,,,,,,,,,0,414.6902303,,
2022,9,6,Meadows,18,1,JLR,AAGA,Agaricia,agaricites,13.00,13.00,1.00,40.8407045,,,,,,,,,,0,40.8407045,,
2022,9,6,Meadows,18,1,JLR,OFAV,Orbicella,faveolata,100.00,110.00,120.00,39584.06744,,,,,,,,,30,11875.22023,27708.8472,,
2022,9,6,Meadows,18,1,JLR,PAST,Porites,astreoides,17.00,16.00,8.00,414.6902303,,,,,,,,,,0,414.6902303,,
2022,9,6,Meadows,18,1,JLR,OANN,Orbicella,annularis,60.00,35.00,45.00,6715.154297,,,,,,,,,,0,6715.154297,,
2022,9,6,Meadows,18,1,JLR,OFRA,Orbicella,franksi,19.00,21.00,11.00,691.1503838,,,,,,,,,,0,691.1503838,,
2022,9,6,Meadows,18,1,JLR,AAGA,Agaricia,agaricites,50.00,45.00,11.00,1641.482162,,,,,,,,,,0,1641.482162,,
2022,9,6,Meadows,18,1,JLR,PSTR,Pseudodiploria,strigosa,6.00,5.00,5.00,86.39379797,,,,,,,,,,0,86.39379797,,
2022,9,6,Meadows,18,1,JLR,OFAV,Orbicella,faveolata,70.00,40.00,80.00,13823.00768,,,,,,,,,50,6911.503838,6911.503838,,
2022,9,6,Meadows,18,1,JLR,PAST,Porites,astreoides,30.00,28.00,1.00,91.10618695,,,,,,,,,,0,91.10618695,,
2022,9,6,Meadows,18,1,JLR,OANN,Orbicella,annularis,40.00,20.00,20.00,1884.955592,,,,,,,,,,0,1884.955592,,
2022,9,6,Meadows,18,1,JLR,PFUR,Porites,furcata,40.00,20.00,15.00,1413.716694,,,,,,,,,,0,1413.716694,,
2022,9,6,Meadows,18,1,JLR,AAGA,Agaricia,agaricites,30.00,30.00,20.00,1884.955592,,,,,,,,,,0,1884.955592,,
2022,9,6,Meadows,18,1,JLR,MCOM,Millepora,complanata,10.00,13.00,8.00,289.0265241,,,,,,,,,,0,289.0265241,,
2022,9,6,Meadows,18,1,JLR,EFAS,Eusmilia,fastigiata,16.00,5.00,2.00,65.97344573,,,,,,,,,10,6.597344573,59.37610115,,
2022,9,6,Meadows,18,1,JLR,MCOM,Millepora,complanata,28.00,21.00,22.00,1693.31844,,,,,,,,,,0,1693.31844,,
2022,9,6,Meadows,18,1,JLR,FFRA,Favia,fragum,5.00,3.00,1.00,12.56637061,,,,,,,,,,0,12.56637061,,
2022,9,6,Meadows,18,1,JLR,EFAS,Eusmilia,fastigiata,12.00,5.00,2.00,53.40707511,,,,,,,,,,0,53.40707511,,
2022,9,6,Meadows,18,1,JLR,AAGA,Agaricia,agaricites,11.00,9.00,1.00,31.41592654,,,,,,,,,,0,31.41592654,,
2022,9,6,Meadows,18,1,JLR,PAST,Porites,astreoides,17.00,13.00,10.00,471.238898,,,,,,,,,,0,471.238898,,
2022,9,6,Meadows,18,1,JLR,MMEA,Meandrina,meandrites,14.00,12.00,8.00,326.725636,,,,,,,,,,0,326.725636,,
2022,9,6,Meadows,18,1,JLR,AAGA,Agaricia,agaricites,40.00,30.00,30.00,3298.672286,,,,,,,,,,0,3298.672286,,
2022,9,6,Meadows,18,1,JLR,PPOR,Porites,porites,14.00,6.00,7.00,219.9114858,,,,,,,,,,0,219.9114858,,
2022,9,6,Meadows,18,1,JLR,MCOM,Millepora,complanata,11.00,8.00,5.00,149.225651,,,,,,,,,,0,149.225651,,
2022,9,6,Meadows,18,1,JLR,PAST,Porites,astreoides,13.00,11.00,5.00,188.4955592,,,,,,,,,,0,188.4955592,,
2022,9,6,Meadows,18,1,JLR,MLAM,Mycetophellia,larmarckiana,10.00,7.00,1.00,26.70353756,,,,,,,,,,0,26.70353756,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
,,,,,,,,#N/A,#N/A,,,,0,,,,,,,,,,0,0,,
