Year,Month,Day,Site,Depth,Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,27.00,14.00,16.00,1030.44239,10,n,NA,30,0,60,0,0,0,0,1030.44239,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,40.00,40.00,45.00,5654.866776,10,n,NA,30,0,0,0,0,0,0,5654.866776,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,25.00,22.00,40.00,2953.097094,10,n,NA,0,0,0,0,0,0,0,2953.097094,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,27.00,20.00,22.00,1624.203402,10,y,NA,0,0,0,0,0,20,324.8406804,1299.362722,,
2020,July,29,Marilyns_cut,31,1,MF,PFUR,Porites,furcata,12.00,6.00,7.00,197.9203372,10,n,NA,0,0,0,0,0,0,0,197.9203372,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,11.00,10.00,6.00,197.9203372,10,n,NA,0,0,0,0,0,0,0,197.9203372,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,25.00,20.00,2.00,141.3716694,10,n,NA,0,0,0,0,0,15,21.20575041,120.165919,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,45.00,30.00,35.00,4123.340358,10,n,NA,0,0,0,0,0,0,0,4123.340358,,
2020,July,29,Marilyns_cut,31,1,MF,OANN,Orbicella,annularis,35.00,50.00,40.00,5340.707511,10,n,NA,0,0,0,0,0,65,3471.459882,1869.247629,,
2020,July,29,Marilyns_cut,31,1,MF,EFAS,Eusmilia,fastigiata,17.00,8.00,14.00,549.7787144,10,n,NA,0,0,0,0,0,0,0,549.7787144,,
2020,July,29,Marilyns_cut,31,1,MF,PAST,Porites,astreoides,12.00,11.00,9.00,325.1548396,10,n,NA,0,0,0,0,0,0,0,325.1548396,,
2020,July,29,Marilyns_cut,31,1,MF,SSID,Siderastrea,siderea,10.00,9.00,3.00,89.53539063,10,n,NA,0,0,0,0,0,0,0,89.53539063,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,45.00,20.00,30.00,3063.052837,10,n,NA,0,0,0,0,0,20,612.6105675,2450.44227,,
2020,July,29,Marilyns_cut,31,1,MF,ACER,Acropora,cervicornis,25.00,14.00,23.00,1409.004305,10,n,NA,0,0,0,0,0,0,0,1409.004305,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,20.00,21.00,22.00,1416.858287,10,n,NA,0,0,0,0,0,15,212.528743,1204.329544,,
2020,July,29,Marilyns_cut,31,1,MF,ACER,Acropora,cervicornis,24.00,15.00,20.00,1225.221135,10,n,NA,0,0,0,0,0,0,0,1225.221135,,
2020,July,29,Marilyns_cut,31,1,MF,ACER,Acropora,cervicornis,15.00,8.00,18.00,650.3096793,10,n,NA,0,0,0,0,0,0,0,650.3096793,,
2020,July,29,Marilyns_cut,31,1,MF,AAGA,Agaricia,agaricites,17.00,6.00,10.00,361.2831552,10,n,NA,0,0,0,0,0,5,18.06415776,343.2189974,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,40.00,25.00,20.00,2042.035225,10,n,NA,0,0,0,0,0,20,408.407045,1633.62818,,
2020,July,29,Marilyns_cut,31,1,MF,OFAV,Orbicella,faveolata,20.00,13.00,15.00,777.5441818,10,n,NA,0,0,0,0,0,0,0,777.5441818,,
2020,July,29,Marilyns_cut,31,1,MF,MCAV,Montastraea,cavernosa,35.00,25.00,80.00,7539.822369,10,n,NA,0,0,0,0,0,10,753.9822369,6785.840132,,
2020,July,29,Marilyns_cut,31,1,MF,MCAV,Montastraea,cavernosa,40.00,30.00,20.00,2199.114858,10,n,NA,0,0,0,0,0,95,2089.159115,109.9557429,,
