Year,Month,Day,Site,Depth (m),Transect,Observer,Species_Code,Coral_genus,Coral_spp,length,width,height,coral_SA,Area_surveyed,Disease_y_n,Disease_type,pale_perc,pale_bleached_perc,bleached_perc,new_mortality,trans_mortality,old_mortality,total_SA_dead,total_live__SA,,
2023,7,4,Jigsaw,12.8,1,KE,MARE,Mancina,areolata,15.00,6.00,6.00,197.9203372,,n,,0,0,0,0,0,0,0,197.9203372,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,22.00,5.00,3.00,127.2345025,,y,Dark spot disease,0,0,0,0,5,10,19.08517537,108.1493271,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,40.00,29.00,18.00,1950.929038,,n,,10,0,0,0,0,5,97.54645189,1853.382586,,
2023,7,4,Jigsaw,12.8,1,KE,MLAM,Mycetophellia,larmarckiana,19.00,18.00,6.00,348.7167845,,n,,0,0,0,0,0,0,0,348.7167845,,
2023,7,4,Jigsaw,12.8,1,KE,MCAV,Montastraea,cavernosa,35.00,20.00,45.00,3887.720909,,n,,0,0,0,0,0,0,0,3887.720909,,
2023,7,4,Jigsaw,12.8,1,KE,SINT,Stephanocoenia ,intersepta,20.00,18.00,20.00,1193.805208,,n,,0,0,0,0,0,5,59.69026042,1134.114948,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,12.00,10.00,3.00,103.6725576,,y,Dark spot disease,0,0,0,0,5,15,20.73451151,82.93804605,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,18.00,15.00,5.00,259.1813939,,n,,100,0,0,0,0,0,0,259.1813939,,
2023,7,4,Jigsaw,12.8,1,KE,OFAV,Orbicella,faveolata,21.00,12.00,3.00,155.5088364,,n,,100,0,0,0,0,20,31.10176727,124.4070691,,
2023,7,4,Jigsaw,12.8,1,KE,OFAV,Orbicella,faveolata,40.00,22.00,5.00,486.9468613,,n,,5,0,0,0,0,5,24.34734307,462.5995182,,
2023,7,4,Jigsaw,12.8,1,KE,PPOR,Porites,porites,33.00,20.00,20.00,1665.044106,,n,,0,0,0,0,0,10,166.5044106,1498.539696,,
2023,7,4,Jigsaw,12.8,1,KE,MDEC,Madracis,decactis,20.00,18.00,15.00,895.3539063,,n,,0,0,0,0,0,50,447.6769531,447.6769531,,
2023,7,4,Jigsaw,12.8,1,KE,MDEC,Madracis,decactis,15.00,12.00,12.00,508.9380099,,n,,0,0,0,0,0,25,127.2345025,381.7035074,,
2023,7,4,Jigsaw,12.8,1,KE,AAGA,Agaricia,agaricites,15.00,15.00,15.00,706.8583471,,n,,0,0,0,0,0,0,0,706.8583471,,
2023,7,4,Jigsaw,12.8,1,KE,ATEN,Agaricia,tenuifolia,50.00,40.00,20.00,2827.433388,,y,Dark spot disease,0,0,0,0,10,5,424.1150082,2403.31838,,
