Year,Site,Coral No.,OBSERV,TRANSECT,Depth (m),Coral Cover (cm),Sand Cover (cm),CORR CORAL COVER,Coral Spp.,Max   Diameter   (cm),Max Width (cm),Max Height  (cm),% old,%recent,Disease 1 ,Disease 2,Bleaching,Damsel fish,Comments,,,
2004,Mixing Bowl ,28,Chris,,,,,,Monfav,50,,30,30,5,,,,,Fish Bites,,,
2004,Mixing Bowl ,29,Chris,,,,,,Agaspp,50,,40,50,0,,,,,,,,
2004,Mixing Bowl ,30,Roy,3,13,195,0,195,Porast,10,,10,0,0,,,,,,,,
2004,Mixing Bowl ,31,Roy,,,,,,Monfav,35,,40,80,0,,,,,,,,
2004,Mixing Bowl ,32,Roy,,,,,,Sidsid,35,,25,1,0,,,,,,,,
2004,Mixing Bowl ,33,Roy,,,,,,Agaspp,20,,15,0,0,,,,,,,,
2004,Mixing Bowl ,34,Roy,,,,,,Monfav,60,,50,20,0,,,,,,,,
2004,Mixing Bowl ,35,Roy,,,,,,Monfav,60,,35,70,0,,,,,,,,
2004,Mixing Bowl ,36,Roy,,,,,,Monfav,60,,30,50,0,,,,,,,,
2004,Mixing Bowl ,37,Roy,,,,,,Agaspp,15,,12,0,0,,,,,,,,
2004,Mixing Bowl ,38,Roy,,,,,,Agaspp,50,,60,5,0,,,,,,,,
2004,Mixing Bowl ,39,Roy,,,,,,Agaspp,10,,8,0,0,,,,,,,,
2004,Mixing Bowl ,40,Roy,,,,,,Monfav,40,,20,20,0,,,,,,,,
2004,Mixing Bowl ,41,Roy,,,,,,Meamea,20,,20,10,0,,,,,,,,
2004,Mixing Bowl ,42,Roy,4,13,135,0,135,Monfav,70,,70,25,0,,,,,,,,
2004,Mixing Bowl ,43,Roy,,,,,,Monfav,80,,35,95,0,,,,,,,,
2004,Mixing Bowl ,44,Roy,,,,,,Eusfas,25,,10,10,0,,,,,,,,
2004,Mixing Bowl ,45,Roy,,,,,,Agaspp,15,,15,0,0,,,,,,,,
2004,Mixing Bowl ,46,Roy,,,,,,Monfav,40,,35,50,0,,,,,,,,
2004,Mixing Bowl ,47,Roy,,,,,,Porast,35,,35,65,0,,,,,,,,
2004,Mixing Bowl ,48,Roy,,,,,,Monfav,40,,60,0,0,,,,,,,,
2004,Mixing Bowl ,49,Roy,,,,,,Porast,15,,20,0,0,,,,,,,,
2004,Mixing Bowl ,50,Roy,,,,,,Agaspp,30,,20,10,0,,,,,,,,
2004,Mixing Bowl ,51,Roy,,,,,,Milalc,15,,60,0,0,,,,,,,,
2004,Mixing Bowl ,52,Roy,,,,,,Eusfas,18,,10,5,0,,,,,,,,
2004,Mixing Bowl ,53,Roy,,,,,,Agaspp,25,,10,0,0,,,,,,,,
2004,Mixing Bowl ,54,Marilyn,5,14,190,0,190,Monfra,40,,40,30,0,,,,,,,,
2004,Mixing Bowl ,55,Marilyn,,,,,,Agaspp,12,,5,40,0,,,,,,,,
2004,Mixing Bowl ,56,Marilyn,,,,,,Agaspp,30,,25,10,0,,,,,,,,
2004,Mixing Bowl ,57,Marilyn,,,,,,Porast,10,,10,0,0,,,,,,,,
2004,Mixing Bowl ,58,Marilyn,,,,,,Porpor,30,,20,5,0,,,,,,,,
2004,Mixing Bowl ,59,Marilyn,,,,,,Solspp,50,,60,0,0,,,,,,,,
2004,Mixing Bowl ,60,Marilyn,,,,,,Monann,60,,40,10,5,,,,,,,,
2004,Mixing Bowl ,61,Marilyn,,,,,,Monfra,100,,60,70,0,,,,,,,,
2004,Mixing Bowl ,62,Marilyn,,,,,,Monfra,50,,20,8,0,,,,,,,,
2004,Mixing Bowl ,63,Marilyn,,,,,,Monfav,30,,30,10,5,,,,,,,,
2004,Mixing Bowl ,64,Marilyn,,,,,,Monfra,60,,50,30,0,,,,,,,,
2004,Mixing Bowl ,65,Marilyn,,,,,,Monfra,20,,25,0,0,,,,,,,,
2004,Mixing Bowl ,66,Marilyn,,,,,,Eusfas,10,,10,0,0,,,,,,,,
2004,Mixing Bowl ,67,Marilyn,,,,,,Agaspp,12,,10,0,0,,,,,,,,
2004,Mixing Bowl ,68,Marilyn,6,14,95,0,95,Monfra,30,,60,0,0,,,,,,,,
2004,Mixing Bowl ,69,Marilyn,,,,,,Monann,50,,50,20,0,,,,,,,,
2004,Mixing Bowl ,70,Marilyn,,,,,,Agaspp,20,,30,0,0,,,,,,,,
2004,Mixing Bowl ,71,Marilyn,,,,,,Porast,40,,30,0,0,,,,,,,,
2004,Mixing Bowl ,72,Marilyn,,,,,,Agaspp,10,,10,50,0,,,,,,,,
2004,Mixing Bowl ,73,Marilyn,,,,,,Agaspp,20,,10,10,0,,,,,,,,
2004,Mixing Bowl ,74,Marilyn,,,,,,Agaspp,10,,10,0,50,WP,,,,,,,
2004,Mixing Bowl ,75,Marilyn,,,,,,Maddec,10,,11,0,0,,,,,,,,
2004,Mixing Bowl ,76,Marilyn,,,,,,Agaspp,12,,10,0,0,,,,,,,,
2004,Mixing Bowl ,77,Marilyn,,,,,,Agaspp,20,,8,2,0,,,,,,,,
2004,Mixing Bowl ,78,Marilyn,,,,,,Monfra,80,,80,50,0,,,,,,,,
2004,Mixing Bowl ,79,Marilyn,,,,,,Monfav,50,,40,80,0,,,,,,,,
2004,Mixing Bowl ,80,Marilyn,,,,,,Eusfas,10,,10,0,0,,,,,,,,
2004,Mixing Bowl ,81,Marilyn,,,,,,Porast,20,,10,20,0,,,,,,,,
2004,Mixing Bowl ,82,Marilyn,,,,,,Porast,12,,10,0,0,,,,,,,,
2004,Mixing Bowl ,83,Marilyn,,,,,,Agaspp,25,,15,0,0,,,,,,,,
2004,Mixing Bowl ,84,Marilyn,,,,,,Agaspp,20,,10,0,5,,,,,,,,
2004,Mixing Bowl ,85,Marilyn,,,,,,Agaspp,10,,10,0,0,,,,,,,,
2004,Mixing Bowl ,86,Marilyn,7,41,250,0,250,Porpor,40,,20,5,0,,,,,,,,
2004,Mixing Bowl ,87,Marilyn,,,,,,Monfra,100,,150,40,0,,,,,,,,
2004,Mixing Bowl ,88,Marilyn,,,,,,Eusfas,15,,10,5,0,,,,,,,,
2004,Mixing Bowl ,89,Marilyn,,,,,,Moncav,40,,30,5,0,,,,,,,,
2004,Mixing Bowl ,90,Marilyn,,,,,,Monfra,90,,60,50,5,WP,,,,,,,
2004,Mixing Bowl ,91,Marilyn,,,,,,Colnat,150,,80,60,0,,,,,,,,
2004,Mixing Bowl ,92,Marilyn,,,,,,Agaaga,20,,20,50,0,,,,,,,,
2004,Mixing Bowl ,93,Marilyn,,,,,,Porast,12,,15,0,0,,,,,,,,
2004,Mixing Bowl ,94,Marilyn,,,,,,Moncav,40,,40,75,0,,,,,,,,
2004,Mixing Bowl ,95,Marilyn,,,,,,Sidsid,60,,50,30,0,,,,,,,,
2004,Mixing Bowl ,96,Marilyn,,,,,,Porast,50,,40,0,25,WP,,,,,,,
2004,Mixing Bowl ,97,Marilyn,,,,,,Monfra,100,,100,90,0,,,,,,,,
2004,Mixing Bowl ,98,Marilyn,,,,,,Milalc,10,,20,0,0,,,,,,,,
2004,Mixing Bowl ,99,Marilyn,,,,,,Monfra,60,,50,30,2,WP,,,,,,,
2004,Mixing Bowl ,100,Marilyn,,,,,,Porast,20,,30,40,5,WP,,,,,,,
2004,Mixing Bowl ,101,Carrie,8,42,220,0,220,Moncav,25,,10,5,0,,,,,,,,
2004,Mixing Bowl ,102,Carrie,,,,,,Porast,40,,10,30,0,,,,,,,,
2004,Mixing Bowl ,103,Carrie,,,,,,Agaspp,30,,10,80,0,,,,,,,,
2004,Mixing Bowl ,104,Carrie,,,,,,Porast,30,,10,0,0,,,,,,,,
2004,Mixing Bowl ,105,Carrie,,,,,,Agaspp,40,,20,30,0,,,,,,,,
2004,Mixing Bowl ,106,Carrie,,,,,,Monann,70,,20,70,0,,,,,,,,
2004,Mixing Bowl ,107,Carrie,,,,,,Colnat,120,,60,40,0,,,,,,,,
2004,Mixing Bowl ,108,Carrie,,,,,,Monfav,60,,40,80,0,,,,,,,,
2004,Mixing Bowl ,109,Carrie,,,,,,Porast,50,,20,5,0,,,,,,,,
2004,Mixing Bowl ,110,Carrie,,,,,,Porast,10,,5,0,0,,,,,,,,
2004,Mixing Bowl ,111,Carrie,,,,,,Agaspp,30,,25,15,0,,,,,,,,
2004,Mixing Bowl ,112,Carrie,,,,,,Mycspp,20,,5,0,0,,,,,,,,
2004,Mixing Bowl ,113,Carrie,,,,,,Eusfas,20,,10,20,0,,,,,,,,
2004,Mixing Bowl ,114,Carrie,,,,,,Moncav,80,,50,100,0,,,,,,,,
2004,Mixing Bowl ,115,Carrie,,,,,,Monann,40,,10,90,5,,,PB,,,,,
2004,Mixing Bowl ,116,Carrie,,,,,,Agaspp,50,,20,40,0,,,,1,,,,
2004,Mixing Bowl ,117,Carrie,,,,,,Moncav,30,,30,40,0,,,,,,,,
2004,Mixing Bowl ,118,Carrie,,,,,,Monfra,30,,20,0,0,,,,,,,,
2004,Mixing Bowl ,119,Carrie,9,41,280,0,280,Monfav,140,,40,60,0,,,,,,,,
2004,Mixing Bowl ,120,Carrie,,,,,,Porpor,40,,20,0,0,,,,,,,,
2004,Mixing Bowl ,121,Carrie,,,,,,Agaspp,30,,30,20,5,DS,,,,,,,
2004,Mixing Bowl ,122,Carrie,,,,,,Monfav,20,,5,0,0,,,,,,,,
2004,Mixing Bowl ,123,Carrie,,,,,,Moncav,30,,20,40,0,,,,,,,,
2004,Mixing Bowl ,124,Carrie,,,,,,Monfav,50,,20,70,0,,,,,,,,
2004,Mixing Bowl ,125,Carrie,,,,,,Agaspp,30,,20,60,0,,,,,,,,
2004,Mixing Bowl ,126,Carrie,,,,,,Porast,5,,5,0,0,,,,,,,,
2004,Mixing Bowl ,127,Carrie,,,,,,Monfav,70,,40,20,0,,,,,,,,
2004,Mixing Bowl ,128,Carrie,,,,,,Porast,20,,10,0,0,,,,,,,,
2004,Mixing Bowl ,129,Carrie,,,,,,Porpor,30,,10,0,0,,,,,,,,
2004,Mixing Bowl ,130,Carrie,,,,,,Monfav,60,,50,90,0,,,,,,,,
2004,Mixing Bowl ,131,Carrie,,,,,,Monann,60,,20,40,0,,,,,,,,
2004,Mixing Bowl ,132,Carrie,,,,,,Monann,70,,40,8,0,,,,,,,,
2004,Mixing Bowl ,133,Carrie,,,,,,Agaspp,30,,30,30,0,,,,,,,,
2004,Mixing Bowl ,134,Carrie,,,,,,Agaspp,50,,20,0,0,,,,,,,,
2004,Mixing Bowl ,135,Carrie,,,,,,Monfra,70,,50,60,0,,,,,,,,
2004,Mixing Bowl ,136,Carrie,,,,,,Porpor,30,,20,50,0,,,,,,,,
2004,Mixing Bowl ,137,Carrie,,,,,,Agaspp,90,,20,20,5,,,,,,,,
2004,Mixing Bowl ,138,Carrie,,,,,,Agaspp,60,,90,60,0,,,,,,,,
2004,Mixing Bowl ,139,Carrie,,,,,,Monfav,80,,50,20,0,,,,,,,,
2004,Mixing Bowl ,140,Carrie,,,,,,Sidsid,30,,20,10,0,,,,,,,,
2004,Mixing Bowl ,141,Carrie,,,,,,Monann,120,,90,50,0,,,,,,,,
2004,Mixing Bowl ,142,Carrie,,,,,,Moncav,60,,40,10,0,,,,,,,,
2004,Snap Shot ,1,Roy,1,9.7,52,0,52,Sidsid,30,,20,50,10,WP,,,,,,,
2004,Snap Shot ,2,Roy,,,,,,Porast,10,,5,0,0,,,,,,,,
2004,Snap Shot ,3,Roy,,,,,,Agaspp,15,,20,0,0,,,,,,,,
2004,Snap Shot ,4,Roy,,,,,,Porast,20,,10,0,0,,,,,,,,
2004,Snap Shot ,5,Roy,,,,,,Agaspp,5,,5,0,0,,,,,,,,
2004,Snap Shot ,6,Roy,,,,,,Monann,70,,50,10,0,,,,,,,,
2004,Snap Shot ,7,Roy,,,,,,Porast,20,,10,0,0,,,,,,,,
2004,Snap Shot ,8,Marilyn,2,8.2,130,0,130,Porpor,40,,30,40,0,,,,,,,,
2004,Snap Shot ,9,Marilyn,,,,,,Monann,50,,60,50,0,,,,,,,,
2004,Snap Shot ,10,Marilyn,,,,,,Monfav,60,,80,60,0,,,,,,,,
2004,Snap Shot ,11,Marilyn,,,,,,Porpor,15,,10,40,0,,,,,,,,
2004,Snap Shot ,12,Marilyn,,,,,,Agaspp,10,,15,20,0,,,,,,,,
2004,Snap Shot ,13,Marilyn,,,,,,Agaspp,8,,10,5,0,DS,,,1,Bicolor Damsel,,,
2004,Snap Shot ,14,Marilyn,,,,,,Milalc,10,,10,30,0,,,,,,,,
2004,Snap Shot ,15,Marilyn,,,,,,Porpor,20,,10,0,0,,,,,,,,
2004,Snap Shot ,16,Marilyn,,,,,,Monfav,150,,150,60,5,WP,,,,,,,
2004,Snap Shot ,17,Marilyn,,,,,,Monann,140,,110,30,0,,,,,Fish Bites,,,
2004,Snap Shot ,18,Marilyn,,,,,,Moncav,50,,30,30,0,,,,,Discoloured Polyps,,,
2004,Snap Shot ,19,Marilyn,,,,,,Monann,45,,70,60,0,,,,,,,,
2004,Snap Shot ,20,Koby,3,9.1,90,0,90,Monann,30,,45,5,5,,,,,,,,
2004,Snap Shot ,21,Koby,,,,,,Monfav,150,,145,20,0,,,,,,,,
2004,Snap Shot ,22,Koby,,,,,,Porast,15,,5,0,0,,,,,,,,
2004,Snap Shot ,23,Koby,,,,,,Monann,15,,5,0,0,,,,,,,,
2004,Snap Shot ,24,Koby,,,,,,Agaspp,5,,5,50,0,,,,,,,,
2004,Snap Shot ,25,Koby,,,,,,Monann,150,,90,15,0,,,,1,,,,
2004,Snap Shot ,26,Koby,,,,,,Monann,170,,150,70,0,,,,1,,,,
2004,Snap Shot ,27,Koby,,,,,,Porast,20,,5,45,0,,,,,,,,
2004,Snap Shot ,28,Koby,,,,,,Porast,35,,10,15,0,,,,1,,,,
2004,Snap Shot ,29,Chris,4,11.2,113,0,113,Agaspp,40,,35,50,0,,,,,,,,
2004,Snap Shot ,30,Chris,,,,,,Agaspp,30,,30,35,0,,,,,,,,
2004,Snap Shot ,31,Chris,,,,,,Sidsid,50,,40,5,0,,,,,,,,
2004,Snap Shot ,32,Chris,,,,,,Porpor,20,,15,0,0,,,,,,,,
2004,Snap Shot ,33,Chris,,,,,,Porast,20,,5,10,0,,,,,,,,
2004,Snap Shot ,34,Chris,,,,,,Monann,25,,5,0,5,,,,,Fish Bites,,,
2004,Snap Shot ,35,Chris,,,,,,Monann,35,,15,60,0,,,,,,,,
2004,Snap Shot ,36,Vania,5,6.7,75,0,75,Agaspp,30,,15,70,0,,,,,,,,
2004,Snap Shot ,37,Vania,,,,,,Monfav,80,,40,60,0,,,,,,,,
2004,Snap Shot ,38,Vania,,,,,,Porpor,45,,30,10,0,,,,,,,,
2004,Snap Shot ,39,Vania,,,,,,Monann,90,,40,75,0,,,,,,,,
2004,Snap Shot ,40,Vania,,,,,,Agaspp,40,,50,70,0,,,,,,,,
2004,Snap Shot ,41,Vania,,,,,,Agaspp,20,,20,40,0,,,,,,,,
2004,Snap Shot ,42,Vania,,,,,,Agaspp,55,,50,70,0,,,,,,,,
2004,Snap Shot ,43,Marilyn,6,9,62,0,62,Agaspp,22,,20,25,5,DS,,,1,Dusky,,,
2004,Snap Shot ,44,Marilyn,,,,,,Agaspp,30,,20,60,0,,,,,,,,
2004,Snap Shot ,45,Marilyn,,,,,,Agaspp,18,,20,0,5,,,,,,,,
2004,Snap Shot ,46,Marilyn,,,,,,Agaspp,30,,25,10,5,DS,,,,,,,
2004,Snap Shot ,47,Marilyn,,,,,,Porpor,15,,5,0,0,,,,,,,,
2004,Snap Shot ,48,Marilyn,,,,,,Porpor,20,,10,30,2,,,,,,,,
2004,Snap Shot ,49,Marilyn,,,,,,Porast,10,,10,0,5,,,,,,,,
2004,Snap Shot ,50,Marilyn,,,,,,Sidsid,55,,20,0,5,WP,,,,,,,
2004,Snap Shot ,51,Marilyn,,,,,,Porast,5,,5,10,0,,,,,,,,
2004,Snap Shot ,52,Marilyn,,,,,,Colnat,35,,10,20,0,,,,,,,,
2004,Snap Shot ,53,Marilyn,,,,,,Agaspp,12,,10,2,0,,,,,,,,
2004,Snap Shot ,54,Marilyn,,,,,,Colnat,2,,8,60,40,WP,,,,,,,
2004,Snap Shot ,55,Marilyn,7,10,180,0,180,Porast,35,,20,2,0,,,,,,,,
2004,Snap Shot ,56,Marilyn,,,,,,Agaspp,12,,15,0,0,,,,,,,,
2004,Snap Shot ,57,Marilyn,,,,,,Agaspp,20,,20,2,0,,,,,,,,
2004,Snap Shot ,58,Marilyn,,,,,,Porpor,40,,10,5,0,,,,,,,,
2004,Snap Shot ,59,Marilyn,,,,,,Agaspp,12,,10,5,2,,,,,,,,
2004,Snap Shot ,60,Marilyn,,,,,,Monann,20,,90,20,0,,,,,,,,
2004,Snap Shot ,61,Marilyn,,,,,,Porast,12,,10,5,0,,,,,,,,
2004,Snap Shot ,62,Marilyn,,,,,,Sidsid,45,,20,0,1,,,,,,,,
2004,Snap Shot ,63,Marilyn,,,,,,Agaspp,32,,20,5,0,,,,,,,,
2004,Snap Shot ,64,Marilyn,,,,,,Porpor,60,,40,10,0,,,,,,,,
2004,Snap Shot ,65,Marilyn,,,,,,Monann,30,,20,0,0,,,,,,,,
2004,Snap Shot ,66,Marilyn,,,,,,Monann,50,,40,20,2,,,,,,,,
2004,Snap Shot ,67,Marilyn,,,,,,Porpor,32,,20,0,5,,,,,,,,
2004,Snap Shot ,68,Marilyn,8,9.5,240,0,240,Monfav,220,,90,10,0,,,,,,,,
2004,Snap Shot ,69,Marilyn,,,,,,Porast,10,,10,0,0,,,,,,,,
2004,Snap Shot ,70,Marilyn,,,,,,Agaspp,30,,20,70,0,,,,,,,,
2004,Snap Shot ,71,Marilyn,,,,,,Agaspp,20,,20,80,0,DS,,,,,,,
2004,Snap Shot ,72,Marilyn,,,,,,Porast,32,,20,2,0,,,,,,,,
2004,Snap Shot ,73,Marilyn,,,,,,Agaspp,20,,30,90,0,,,,,,,,
2004,Snap Shot ,74,Marilyn,,,,,,Agaspp,30,,22,10,0,DS,,,,,,,
2004,Snap Shot ,75,Marilyn,,,,,,Monfra,22,,10,10,5,,,,,,,,
2004,Snap Shot ,76,Marilyn,,,,,,Agaspp,25,,30,30,0,DS,,,,,,,
2004,Snap Shot ,77,Marilyn,,,,,,Moncav,50,,50,40,0,,,,,,,,
2004,Snap Shot ,78,Marilyn,,,,,,Agaspp,10,,10,0,5,,,,,,,,
2004,Snap Shot ,79,Marilyn,,,,,,Porast,10,,10,50,0,,,,,,,,
2004,Snap Shot ,80,Marilyn,,,,,,Monfav,18,,12,0,0,,,,,,,,
2004,Snap Shot ,81,Marilyn,,,,,,Monfav,120,,100,60,0,,,,,,,,
2004,Snap Shot ,82,Marilyn,,,,,,Colnat,150,,100,90,2,WP,,,,,,,
2004,Snap Shot ,83,Marilyn,9,11,130,0,130,Monann,20,,20,5,0,,,,,,,,
2004,Snap Shot ,84,Marilyn,,,,,,Porpor,20,,20,10,0,,,,,,,,
2004,Snap Shot ,85,Marilyn,,,,,,Monann,80,,120,10,5,,,,,,,,
2004,Snap Shot ,86,Marilyn,,,,,,Agaspp,10,,10,5,0,,,,,,,,
2004,Snap Shot ,87,Marilyn,,,,,,Agaspp,20,,16,5,0,,,,,,,,
2004,Snap Shot ,88,Marilyn,,,,,,Agaspp,20,,10,5,0,,,,,,,,
2004,Snap Shot ,89,Marilyn,,,,,,Monann,20,,15,0,0,,,,,,,,
2004,Snap Shot ,90,Marilyn,,,,,,Agaspp,10,,5,0,0,,,,,,,,
2004,Snap Shot ,91,Marilyn,,,,,,Monann,28,,15,20,2,,,,,,,,
2004,Snap Shot ,92,Marilyn,,,,,,Sidsid,62,,40,20,0,,,,1,Dusky,,,
2004,Snap Shot ,93,Marilyn,,,,,,Moncav,35,,20,5,0,,,,,,,,
2004,Snap Shot ,94,Marilyn,,,,,,Moncav,50,,40,25,0,,,,,,,,
2004,Snap Shot ,95,Marilyn,,,,,,Monann,40,,40,10,0,,,,,,,,
2004,Snap Shot ,96,Marilyn,,,,,,Agaspp,12,,10,50,0,,,,,,,,
2004,Snap Shot ,97,Carrie,10,10,240,0,240,Monfav,100,,60,30,0,,,,,,,,
2004,Snap Shot ,98,Carrie,,,,,,Monann,60,,30,50,0,,,,,,,,
2004,Snap Shot ,99,Carrie,,,,,,Porast,30,,10,0,0,,,,,,,,
2004,Snap Shot ,100,Carrie,,,,,,Porpor,10,,5,0,0,,,,,,,,
2004,Snap Shot ,101,Carrie,,,,,,Mycspp,5,,2,0,0,,,,,,,,
2004,Snap Shot ,102,Carrie,,,,,,Mycspp,10,,10,0,0,,,,,,,,
2004,Snap Shot ,103,Carrie,,,,,,Monann,220,,100,100,0,,,,,,,,
2004,Snap Shot ,104,Carrie,,,,,,Monfav,40,,20,0,0,,,,,,,,
2004,Snap Shot ,105,Carrie,,,,,,Agaspp,30,,10,0,0,,,,,,,,
2004,Snap Shot ,106,Carrie,,,,,,Monann,180,,90,95,1,WP,,,,,,,
2004,Snap Shot ,107,Carrie,,,,,,Colnat,120,,30,70,0,,,,,,,,
2004,Snap Shot ,108,Carrie,,,,,,Monann,150,,50,100,0,,,,,,,,
2004,Snap Shot ,109,Carrie,,,,,,Agaspp,30,,10,0,0,,,,,,,,
2004,Snap Shot ,110,Carrie,,,,,,Agaspp,10,,5,0,10,,,,,,,,
2004,Snap Shot ,111,Carrie,11,10,180,0,180,Porast,10,,5,0,0,,,,,,,,
2004,Snap Shot ,112,Carrie,,,,,,Porast,5,,5,0,0,,,,,,,,
2004,Snap Shot ,113,Carrie,,,,,,Porpor,20,,10,0,0,,,,,,,,
2004,Snap Shot ,114,Carrie,,,,,,Agaspp,20,,10,10,0,,,,,,,,
2004,Snap Shot ,115,Carrie,,,,,,Porast,30,,10,20,0,,,,,,,,
2004,Snap Shot ,116,Carrie,,,,,,Porpor,10,,5,0,0,,,,,,,,
2004,Snap Shot ,117,Carrie,,,,,,Moncav,10,,10,40,0,,,,,,,,
2004,Snap Shot ,118,Carrie,,,,,,Porast,5,,5,0,0,,,,,,,,
2004,Snap Shot ,119,Carrie,,,,,,Monann,50,,20,60,0,,,,,,,,
2004,Snap Shot ,120,Carrie,,,,,,Porpor,30,,20,30,0,,,,,,,,
2004,Snap Shot ,121,Carrie,,,,,,Agaspp,60,,20,30,0,DS,,,,,,,
2004,Snap Shot ,122,Carrie,,,,,,Porast,20,,5,0,0,,,,,,,,
2004,Snap Shot ,123,Carrie,,,,,,Mycspp,20,,5,0,0,,,,,,,,
2004,Snap Shot ,124,Carrie,,,,,,Porpor,60,,20,0,0,,,,,,,,
2004,Snap Shot ,125,Carrie,,,,,,Porast,20,,20,20,0,,,,,,,,
2004,Snap Shot ,126,Carrie,,,,,,Porast,20,,5,0,0,,,,,,,,
2004,West Point ,1,Marilyn,1,13,125,0,125,Porast,10,,10,0,0,,,,,,,,
2004,West Point ,2,Marilyn,,,,,,Monann,15,,40,10,0,,,,,,,,
2004,West Point ,3,Marilyn,,,,,,Porast,10,,10,30,0,,,,,,,,
2004,West Point ,4,Marilyn,,,,,,Porpor,10,,5,20,0,,,,,,,,
2004,West Point ,5,Marilyn,,,,,,Monfav,55,,40,10,0,,,,,,,,
2004,West Point ,6,Marilyn,,,,,,Porast,10,,10,5,0,,,,,,,,
2004,West Point ,7,Marilyn,,,,,,Mycspp,20,,10,5,0,,,,,,,,
2004,West Point ,8,Marilyn,,,,,,Dipstr,25,,30,2,0,,,,,,,,
2004,West Point ,9,Marilyn,,,,,,Porast,15,,10,0,0,,,,,,,,
2004,West Point ,10,Marilyn,,,,,,Sidsid,32,,15,5,0,,,,,,,,
2004,West Point ,11,Marilyn,,,,,,Monann,50,,45,50,0,,,,,,,,
2004,West Point ,12,Marilyn,,,,,,Monann,110,,70,50,0,,,,,,,,
2004,West Point ,13,Marilyn,,,,,,Milcom,20,,10,0,0,,,,,,,,
2004,West Point ,14,Marilyn,2,11,115,0,115,Porpor,50,,35,60,0,,,,,,,,
2004,West Point ,15,Marilyn,,,,,,Porast,15,,10,0,0,,,,,,,,
2004,West Point ,16,Marilyn,,,,,,Agaspp,20,,10,0,0,,,,,,,,
2004,West Point ,17,Marilyn,,,,,,Sidsid,35,,20,60,5,,,,,,,,
2004,West Point ,18,Marilyn,,,,,,Solspp,5,,8,0,0,,,,,,,,
2004,West Point ,19,Marilyn,,,,,,Porast,10,,5,10,2,,,,,,,,
2004,West Point ,20,Marilyn,,,,,,Diplab,20,,20,25,0,,,,,,,,
2004,West Point ,21,Marilyn,,,,,,Agaspp,30,,20,50,0,,,,,,,,
2004,West Point ,22,Marilyn,,,,,,Milalc,10,,20,0,0,,,,,,,,
2004,West Point ,23,Marilyn,,,,,,Porpor,10,,5,0,0,,,,,,,,
2004,West Point ,24,Marilyn,,,,,,Porast,15,,10,0,0,,,,,,,,
2004,West Point ,25,Marilyn,,,,,,Porpor,30,,20,40,0,,,,,,,,
2004,West Point ,26,Marilyn,,,,,,Dipstr,25,,18,50,0,,,,,,,,
2004,West Point ,27,Marilyn,,,,,,Dipstr,50,,40,40,0,,,,,,,,
2004,West Point ,28,Marilyn,,,,,,Sidsid,10,,5,0,0,,,,,,,,
2004,West Point ,29,Marilyn,3,12,95,0,95,Porpor,35,,30,60,0,,,,,,,,
2004,West Point ,30,Marilyn,,,,,,Agaspp,12,,10,0,0,,,,,,,,
2004,West Point ,31,Marilyn,,,,,,Porast,18,,10,5,0,,,,,,,,
2004,West Point ,32,Marilyn,,,,,,Porast,10,,8,0,0,,,,,,,,
2004,West Point ,33,Marilyn,,,,,,Moncav,30,,40,25,0,,,,,,,,
2004,West Point ,34,Marilyn,,,,,,Moncav,35,,25,30,0,,,,,,,,
2004,West Point ,35,Marilyn,,,,,,Sidsid,10,,5,0,0,,,,,,,,
2004,West Point ,36,Marilyn,,,,,,Porpor,20,,5,0,0,,,,,,,,
2004,West Point ,37,Marilyn,,,,,,Porpor,15,,5,30,0,WP,,,,,,,
2004,West Point ,38,Marilyn,,,,,,Porast,13,,15,2,0,,,,,,,,
2004,West Point ,39,Marilyn,4,12,115,0,115,Porpor,15,,10,0,0,,,,,,,,
2004,West Point ,40,Marilyn,,,,,,Porast,15,,10,0,0,,,,,,,,
2004,West Point ,41,Marilyn,,,,,,Porast,20,,15,0,0,,,,,,,,
2004,West Point ,42,Marilyn,,,,,,Diplab,25,,20,10,0,,,,,,,,
2004,West Point ,43,Marilyn,,,,,,Porast,11,,10,30,0,,,,,,,,
2004,West Point ,44,Marilyn,,,,,,Dipstr,25,,20,0,0,,,,,,,,
2004,West Point ,45,Marilyn,,,,,,Agaspp,10,,10,0,0,,,,,,,,
2004,West Point ,46,Marilyn,,,,,,Sidsid,8,,5,0,0,,,,,,,,
2004,West Point ,47,Marilyn,,,,,,Porast,10,,2,0,0,,,,,,,,
2004,West Point ,48,Marilyn,,,,,,Agaspp,40,,35,5,2,,,,,,,,
2004,West Point ,49,Marilyn,,,,,,Agaspp,10,,10,0,0,,,,,,,,
2004,West Point ,50,Marilyn,,,,,,Porast,11,,5,0,0,,,,,,,,
2004,West Point ,51,Marilyn,,,,,,Sidsid,25,,20,40,5,DS,,,,,,,
2004,West Point ,52,Marilyn,,,,,,Diplab,20,,25,20,0,,,,,,,,
2004,West Point ,53,Marilyn,,,,,,Moncav,25,,40,10,0,,,,,,,,
2004,West Point ,54,Marilyn,,,,,,Dipstr,60,,50,30,0,,,,,,,,
2004,West Point ,55,Vania,5,10,110,0,110,Monfav,100,,60,30,0,,,,,,,,
2004,West Point ,56,Vania,,,,,,Dipstr,40,,50,5,0,,,,,,,,
2004,West Point ,57,Vania,,,,,,Porpor,20,,15,5,0,,,,,,,,
2004,West Point ,58,Vania,,,,,,Colnat,60,,50,2,0,,,,,,,,
