Site,Coral No.,OBSERV,TRANSECT,Depth_m,Coral_cover_cm,Sand_Cover_cm,Coral_Spp.,Max  _Diameter_cm,Max_Width_cm,Max_Height_cm,Volume,per_recent,per_Transitional,per_old,Disease_1,Disease_2,Paling,Partial_Bleaching,Bleaching,Damsel_fish,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Species,Total Count,Coral Cover,% Cover,Cover Volume,DS ,WB,WP
SAILFIN,1,KC,7,9.4488,11,0,OFAV,23,16,20,7360,0,0,5,0,0,0,0,0,0,5GORG/MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,2,KC,7,9.4488,7,0,SSID,30,25,16,12000,0,0,45,0,0,50,0,0,0,45MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,3,KC,7,9.4488,12,0,OANN,29,15,29,12615,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,4,KC,7,9.4488,10,0,OFAV,52,41,30,63960,0,0,30,0,0,0,0,0,0,30MALC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,5,KC,7,9.4488,6,0,AAGA,21,17,21,7497,0,5,20,DS,0,0,0,0,1LONGFIN,20MA/GORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,6,KC,7,9.4488,15,0,PPOR,33,30,11,10890,0,0,10,0,0,0,0,0,1LONGFIN,10CYANO/MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,7,KC,7,9.4488,20,0,AAGA,22,20,20,8800,0,5,70,WD,0,0,0,0,0,70MA/CYANO/GORG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,8,KC,7,9.4488,5,0,AAGA,13,12,13,2028,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,9,KC,7,9.4488,7,0,AAGA,19,19,12,4332,0,5,10,DS,0,0,50,0,0,10MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,10,KC,7,9.4488,6,0,MCAV,10,10,2,200,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,11,KC,7,9.4488,5,0,PPOR,12,6,7,504,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,12,KC,7,9.4488,5,0,AAGA,23,21,9,4347,0,1,5,DS,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,1,DEA,8,10.3,5,,PPOR,25,20,10,5000,0,0,10,0,0,0,0,0,2LONGFIN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,2,DEA,8,10.3,100,,OANN,80,45,100,360000,0,0,70,0,0,0,0,0,2BICOLOR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,3,DEA,8,10.3,10,,AAGA,10,10,8,800,0,0,0,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,4,DEA,8,10.3,10,,PSTR,20,20,10,4000,0,0,0,0,0,0,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,5,DEA,8,10.3,10,,OANN,10,10,15,1500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,6,DEA,8,10.3,30,,OANN,70,40,50,140000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,7,DEA,8,10.3,5,,MALC,30,5,10,1500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,8,DEA,8,10.3,5,,AAGA,30,20,10,6000,0,0,0,DS,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,9,DEA,8,10.3,15,,SSID,30,45,15,20250,0,0,0,0,0,0,90,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,10,DEA,8,10.3,15,,OANN,40,50,85,170000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAILFIN,11,DEA,8,10.3,5,,OANN,50,50,90,225000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,2,SM,1,11.8,11,,PSTR,11,12,7,924,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,3,SM,1,11.8,12,,OANN,18,16,12,3456,0,0,0,0,0,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,4,SM,1,11.8,9,,AAGA,22,19,28,11704,15,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,5,SM,1,11.8,45,,AAGA,46,42,38,73416,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,6,SM,1,11.8,15,,PSTR,36,22,10,7920,50,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,7,SM,1,11.8,35,,AAGA,31,45,23,32085,10,0,15,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,8,SM,1,11.8,22,,OFAV,98,87,65,554190,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,9,SM,1,11.8,20,,AAGA,38,24,27,24624,15,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,10,SM,1,11.8,10,,PAST,14,9,8,1008,0,0,0,0,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,11,SM,1,11.8,25,,AAGA,45,42,68,128520,5,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,12,SM,1,11.8,10,,PFUR,45,42,25,47250,10,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,13,SM,1,11.8,20,,OFAV,25,22,6,3300,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,1,SM,2,11.8,7,,SSID,12,12,4,576,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,2,SM,2,11.8,21,,OFAV,38,26,22,21736,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,3,SM,2,11.8,4,,PFUR,27,25,16,10800,0,0,60,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,4,SM,2,11.8,8,,SSID,15,17,9,2295,0,0,0,DS,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,5,SM,2,11.8,32,,OFAV,108,115,48,596160,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,6,SM,2,11.8,22,,OFAV,41,38,24,37392,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,7,SM,2,11.8,27,,AAGA,39,37,33,47619,10,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,8,SM,2,11.8,6,,AAGA,23,16,12,4416,0,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,9,SM,2,11.8,27,,AAGA,38,28,25,26600,15,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,10,SM,2,11.8,3,,OANN,29,28,16,12992,0,0,0,0,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,11,SM,2,11.8,10,,OANN,32,34,9,9792,0,0,0,0,0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,12,SM,2,11.8,15,,PSTR,28,18,30,15120,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,13,SM,2,11.8,7,,SSID,27,12,14,4536,0,0,10,0,0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,14,SM,2,11.8,4,,PFUR,23,39,6,5382,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,1,SN,3,13.7,30,,ATEN,30,5,20,3000,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,2,SN,3,13.7,12,,MEAN,12,30,25,9000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,3,SN,3,13.7,10,,ATEN,10,25,30,7500,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,4,SN,3,13.7,10,,SSID,10,15,5,750,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,5,SN,3,13.7,30,,SBOU,30,30,50,45000,0,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,6,SN,3,13.7,10,,PAST,10,15,20,3000,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,7,SN,3,13.7,45,,MEAN,45,30,35,47250,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,8,SN,3,13.7,20,,ATEN,20,25,30,15000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,9,SN,3,13.7,10,,PAST,10,20,10,2000,0,0,25,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,10,SN,3,13.7,60,,AAGA,60,80,40,192000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,1,DEA,4,13.5,40,,PSTR,40,40,30,48000,0,0,0,0,0,0,0,0,"3SPOT, 1",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,2,DEA,4,13.5,4,,OFAV,33,70,22,50820,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,3,DEA,4,13.5,2,,AAGA,3,18,12,648,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,4,DEA,4,13.5,31,,PPOR,50,100,10,50000,0,0,95,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,5,DEA,4,13.5,10,,PAST,10,10,2,200,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,6,DEA,4,13.5,10,,CNAT,75,45,35,118125,0,0,0,0,0,50,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,7,DEA,4,13.5,10,,AAGA,25,25,3,1875,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,8,DEA,4,13.5,20,,AAGA,25,13,1,325,0,0,0,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,9,DEA,4,13.5,,,OFAV,70,70,90,441000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,10,DEA,4,13.5,23,,AAGA,23,20,3,1380,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,11,DEA,4,13.5,25,,AAGA,70,30,8,16800,0,0,70,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,12,DEA,4,13.5,15,,AAGA,30,30,15,13500,0,0,20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,13,DEA,4,13.5,18,,MLAM,23,23,20,10580,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,14,DEA,4,13.5,70,,OFAV,70,45,30,94500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,15,DEA,4,13.5,35,,AAGA,35,40,35,49000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,1,DEA,5,13.5,8,,MCAV,35,20,30,21000,0,0,0,0,0,20,0,0,"LONGFIN, 3",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,2,DEA,5,13.5,15,,DLAB,30,35,30,31500,0,0,85,0,0,0,0,0,"BICOLOR, 2",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,3,DEA,5,13.5,8,,DSTO,12,12,10,1440,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,4,DEA,5,13.5,18,,AAGA,25,25,5,3125,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,5,DEA,5,13.5,100,,OFAV,100,50,80,400000,0,0,20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,6,DEA,5,13.5,110,,OFAV,110,110,90,1089000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,7,DEA,5,13.5,3,,AAGA,60,20,45,54000,0,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,8,DEA,5,13.5,5,,EFAS,10,10,4,400,0,0,0,0,0,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,9,DEA,5,13.5,20,,OANN,352,20,410,2886400,0,0,80,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,10,DEA,5,13.5,23,,PAST,25,15,2,750,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,11,DEA,5,13.5,10,,DLAB,30,20,35,21000,0,0,50,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,12,DEA,5,13.5,30,,OFAV,110,50,70,385000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,13,DEA,5,13.5,30,,OFAV,50,40,45,90000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,1,DEA,6,13.5,60,,CNAT,55,60,55,181500,0,0,5,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,2,DEA,6,13.5,10,,PAST,15,20,3,900,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,3,DEA,6,13.5,30,,OFAV,55,60,90,297000,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,4,DEA,6,13.5,50,,OFAV,90,80,80,576000,0,0,30,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,5,DEA,6,13.5,15,,AAGA,115,30,10,34500,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,6,DEA,6,13.5,100,,OFAV,100,110,35,385000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,7,DEA,6,13.5,3,,AAGA,150,25,3,11250,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,8,DEA,6,13.5,10,,AAGA,30,30,4,3600,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,9,DEA,6,13.5,10,,OANN,40,20,40,32000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,10,DEA,6,13.5,25,,OFAV,25,40,10,10000,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,1,KC,1,13.4112,30,0,AAGA,105,35,90,330750,0,0,50,0,0,0,0,0,0,50CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,2,KC,1,13.4112,15,22,AAGA,78,56,40,174720,0,0,20,0,0,0,0,0,0,20CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,3,KC,1,13.4112,8,10,SSID,20,11,4,880,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,4,KC,1,13.4112,15,0,OFAV,40,35,35,49000,0,0,20,0,0,0,0,0,0,20GORG/CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,5,KC,1,13.4112,20,0,OFAV,30,12,21,7560,0,0,25,0,0,0,0,0,0,25MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,6,KC,1,13.4112,15,0,SSID,19,18,5,1710,0,0,5,0,0,5,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,7,KC,1,13.4112,15,0,AAGA,25,22,6,3300,0,0,1,0,0,0,0,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,8,KC,1,13.4112,5,0,PFUR,12,10,10,1200,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,9,KC,1,13.4112,12,0,PAST,16,15,16,3840,1,0,10,0,0,0,0,0,0,1FB/10MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,10,KC,1,13.4112,10,0,PFUR,25,25,15,9375,0,0,50,0,0,0,0,0,0,50CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,11,KC,1,13.4112,5,0,OANN,55,30,50,82500,1,0,50,0,0,0,0,0,1BICOLOR,1FB/50CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,12,KC,1,13.4112,12,0,PDIV,22,20,10,4400,0,0,25,0,0,0,0,0,0,25CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,13,KC,1,13.4112,20,0,SSID,33,20,4,2640,0,5,10,DS,0,5,0,0,0,10MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,1,KC,2,13.4112,5,0,OFAV,65,41,37,98605,0,0,5,0,0,0,0,0,0,5MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,2,KC,2,13.4112,12,0,PDIV,12,11,8,1056,0,0,20,0,0,0,0,0,0,10-TUNICATE/10MA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,3,KC,2,13.4112,22,0,OFAV,125,85,40,425000,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,4,KC,2,13.4112,10,0,SSID,45,33,30,44550,0,0,10,0,0,0,90,0,0,10CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,5,KC,2,13.4112,2,0,AAGA,11,10,6,660,0,0,75,0,0,0,0,0,0,75CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,6,KC,2,13.4112,18,0,CNAT,40,39,33,51480,0,0,5,0,0,0,0,0,1LONGFIN,5PSTR/MA/MALC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,7,KC,2,13.4112,9,0,AAGA,36,28,17,17136,0,0,10,0,0,0,0,0,0,10MA/CYANO/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,8,KC,2,13.4112,5,0,PSTR,139,75,100,1042500,0,0,70,0,0,0,0,0,1LONGFIN,CDEL/MA/TA/GORG/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,9,KC,2,13.4112,18,0,PFUR,35,20,18,12600,0,0,50,0,0,0,0,0,0,50CYANO/MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,10,KC,2,13.4112,10,0,OANN,44,40,40,70400,0,0,10,0,0,0,0,0,0,10MA/CYANO/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,11,KC,2,13.4112,22,0,SSID,31,19,4,2356,0,0,10,0,0,0,15,0,0,10MA/TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,12,KC,2,13.4112,11,0,PAST,17,16,10,2720,0,0,5,0,0,0,0,0,0,5MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,13,KC,2,13.4112,3,0,AAGA,29,28,6,4872,0,0,1,0,0,0,0,0,0,1CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,14,KC,2,13.4112,20,0,SSID,34,23,15,11730,0,0,25,0,0,0,0,5,0,25MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,15,KC,2,13.4112,6,0,AAGA,26,19,12,5928,0,0,10,0,0,0,0,0,0,10MA/TUNICATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,16,KC,2,13.4112,12,0,OANN,55,46,50,126500,0,0,15,0,0,5,0,0,0,15MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,17,KC,2,13.4112,10,0,PFUR,13,12,12,1872,0,0,10,0,0,0,0,0,0,10MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,18,KC,2,13.4112,23,0,PSTR,56,42,39,91728,0,0,25,0,0,0,0,0,0,25MA/TA/CYANO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORAL CITY,19,KC,2,13.4112,23,0,SINT,23,18,4,1656,0,0,1,0,0,0,0,0,0,1MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,1,SM,1,8,4,,PFUR,11,10,8,880,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,2,SM,1,8,40,,AAGA,38,25,40,38000,0,0,20,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,3,SM,1,8,30,,AAGA,35,29,18,18270,5,15,0,DS,0,0,0,0,0,FLUOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,4,SM,1,8,12,,OFAV,19,11,5,1045,0,0,0,0,0,20,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,5,SM,1,8,10,,OFAV,29,19,31,17081,0,0,10,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,6,SM,1,8,7,,AAGA,30,16,23,11040,20,0,0,0,0,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,7,SM,1,8,5,,OFAV,82,45,77,284130,0,0,40,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,8,SM,1,8,15,,AAGA,14,21,18,5292,0,3,10,DS,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,9,SM,1,8,13,,OFAV,63,72,62,281232,5,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,10,SM,1,8,10,,PFUR,37,25,22,20350,0,0,20,0,0,0,0,0,0,FLUOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRUNDYS,11,SM,1,8,10,,AAGA,22,13,6,1716,0,0,7,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
